registros;natureza;municipio;cod_municipio;mes;ano;risp;rmbh
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAMBACURI;313270;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAMBE DO MATO DENTRO;313280;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAMOGI;313290;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAMONTE;313300;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITANHANDU;313310;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITANHOMI;313320;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAOBIM;313330;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAPAGIPE;313340;2;2026;RISP 5 - UBERABA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAPECERICA;313350;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAPEVA;313360;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITATIAIUCU;313370;2;2026;RISP 7 - DIVINÓPOLIS;SIM
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAU DE MINAS;313375;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAUNA;313380;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITAVERAVA;313390;2;2026;RISP 13 - BARBACENA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITINGA;313400;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITUETA;313410;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITUIUTABA;313420;2;2026;RISP 9 - UBERLÂNDIA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITUMIRIM;313430;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITURAMA;313440;2;2026;RISP 5 - UBERABA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ITUTINGA;313450;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JABOTICATUBAS;313460;2;2026;RISP 3 - VESPASIANO;SIM
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JACINTO;313470;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JACUI;313480;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JACUTINGA;313490;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JAGUARACU;313500;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JAIBA;313505;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JAMPRUCA;313507;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JANAUBA;313510;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JANUARIA;313520;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JAPARAIBA;313530;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JAPONVAR;313535;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JECEABA;313540;2;2026;RISP 13 - BARBACENA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JENIPAPO DE MINAS;313545;2;2026;RISP 14 - CURVELO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JEQUERI;313550;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JEQUITAI;313560;2;2026;RISP 14 - CURVELO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JEQUITIBA;313570;2;2026;RISP 19 - SETE LAGOAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JEQUITINHONHA;313580;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JESUANIA;313590;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JOAIMA;313600;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JOANESIA;313610;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JOAO MONLEVADE;313620;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JOAO PINHEIRO;313630;2;2026;RISP 16 - UNAÍ;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JOAQUIM FELICIO;313640;2;2026;RISP 14 - CURVELO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JORDANIA;313650;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JOSE GONCALVES DE MINAS;313652;2;2026;RISP 14 - CURVELO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JOSE RAYDAN;313655;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JOSENOPOLIS;313657;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JUATUBA;313665;2;2026;RISP 2 - CONTAGEM;SIM
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JUIZ DE FORA;313670;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JURAMENTO;313680;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JURUAIA;313690;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;JUVENILIA;313695;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LADAINHA;313700;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAGAMAR;313710;2;2026;RISP 10 - PATOS DE MINAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAGOA DA PRATA;313720;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAGOA DOS PATOS;313730;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAGOA DOURADA;313740;2;2026;RISP 13 - BARBACENA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAGOA FORMOSA;313750;2;2026;RISP 10 - PATOS DE MINAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAGOA GRANDE;313753;2;2026;RISP 10 - PATOS DE MINAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAGOA SANTA;313760;2;2026;RISP 3 - VESPASIANO;SIM
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAJINHA;313770;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAMBARI;313780;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAMIM;313790;2;2026;RISP 13 - BARBACENA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LARANJAL;313800;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LASSANCE;313810;2;2026;RISP 14 - CURVELO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LAVRAS;313820;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LEANDRO FERREIRA;313830;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LEME DO PRADO;313835;2;2026;RISP 14 - CURVELO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LEOPOLDINA;313840;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LIBERDADE;313850;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LIMA DUARTE;313860;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LIMEIRA DO OESTE;313862;2;2026;RISP 5 - UBERABA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LONTRA;313865;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LUISBURGO;313867;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LUISLANDIA;313868;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LUMINARIAS;313870;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;LUZ;313880;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MACHACALIS;313890;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MACHADO;313900;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MADRE DE DEUS DE MINAS;313910;2;2026;RISP 13 - BARBACENA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MALACACHETA;313920;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MAMONAS;313925;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MANGA;313930;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MANHUACU;313940;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MANHUMIRIM;313950;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MANTENA;313960;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MAR DE ESPANHA;313980;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MARAVILHAS;313970;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MARIA DA FE;313990;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MARIANA;314000;2;2026;RISP 3 - VESPASIANO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MARILAC;314010;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MARIO CAMPOS;314015;2;2026;RISP 2 - CONTAGEM;SIM
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MARIPA DE MINAS;314020;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MARLIERIA;314030;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MARMELOPOLIS;314040;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MARTINHO CAMPOS;314050;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MARTINS SOARES;314053;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MATA VERDE;314055;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MATERLANDIA;314060;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MATEUS LEME;314070;2;2026;RISP 2 - CONTAGEM;SIM
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MATHIAS LOBATO;317150;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MATIAS BARBOSA;314080;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MATIAS CARDOSO;314085;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MATIPO;314090;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MATO VERDE;314100;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MATOZINHOS;314110;2;2026;RISP 19 - SETE LAGOAS;SIM
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MATUTINA;314120;2;2026;RISP 10 - PATOS DE MINAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MEDEIROS;314130;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MEDINA;314140;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MENDES PIMENTEL;314150;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MERCES;314160;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MESQUITA;314170;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MINAS NOVAS;314180;2;2026;RISP 14 - CURVELO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MINDURI;314190;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MIRABELA;314200;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MIRADOURO;314210;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MIRAI;314220;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MIRAVANIA;314225;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MOEDA;314230;2;2026;RISP 13 - BARBACENA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MOEMA;314240;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONJOLOS;314250;2;2026;RISP 14 - CURVELO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONSENHOR PAULO;314260;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONTALVANIA;314270;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONTE ALEGRE DE MINAS;314280;2;2026;RISP 9 - UBERLÂNDIA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONTE AZUL;314290;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONTE BELO;314300;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONTE CARMELO;314310;2;2026;RISP 10 - PATOS DE MINAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONTE FORMOSO;314315;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONTE SANTO DE MINAS;314320;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONTE SIAO;314340;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONTES CLAROS;314330;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MONTEZUMA;314345;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MORADA NOVA DE MINAS;314350;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MORRO DA GARCA;314360;2;2026;RISP 14 - CURVELO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MORRO DO PILAR;314370;2;2026;RISP 14 - CURVELO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MUNHOZ;314380;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MURIAE;314390;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MUTUM;314400;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;MUZAMBINHO;314410;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NACIP RAYDAN;314420;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NANUQUE;314430;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NAQUE;314435;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NATALANDIA;314437;2;2026;RISP 16 - UNAÍ;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NATERCIA;314440;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NAZARENO;314450;2;2026;RISP 13 - BARBACENA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NEPOMUCENO;314460;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NINHEIRA;314465;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVA BELEM;314467;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVA ERA;314470;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVA LIMA;314480;2;2026;RISP 3 - VESPASIANO;SIM
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVA MODICA;314490;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVA PONTE;314500;2;2026;RISP 5 - UBERABA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVA PORTEIRINHA;314505;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVA RESENDE;314510;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
1;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVA SERRANA;314520;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVA UNIAO;313660;2;2026;RISP 3 - VESPASIANO;SIM
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVO CRUZEIRO;314530;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVO ORIENTE DE MINAS;314535;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;NOVORIZONTE;314537;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;OLARIA;314540;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;OLHOS-D'AGUA;314545;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;OLIMPIO NORONHA;314550;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;OLIVEIRA;314560;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;OLIVEIRA FORTES;314570;2;2026;RISP 13 - BARBACENA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ONCA DO PITANGUI;314580;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ORATORIOS;314585;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;ORIZANIA;314587;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;OURO BRANCO;314590;2;2026;RISP 13 - BARBACENA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;OURO FINO;314600;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;OURO PRETO;314610;2;2026;RISP 3 - VESPASIANO;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;OURO VERDE DE MINAS;314620;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PADRE CARVALHO;314625;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PADRE PARAISO;314630;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PAI PEDRO;314655;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PAINEIRAS;314640;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PAINS;314650;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PAIVA;314660;2;2026;RISP 13 - BARBACENA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PALMA;314670;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PALMOPOLIS;314675;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PAPAGAIOS;314690;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PARA DE MINAS;314710;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PARACATU;314700;2;2026;RISP 16 - UNAÍ;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PARAGUACU;314720;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PARAISOPOLIS;314730;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PARAOPEBA;314740;2;2026;RISP 19 - SETE LAGOAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PASSA QUATRO;314760;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PASSA TEMPO;314770;2;2026;RISP 6 - LAVRAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PASSA VINTE;314780;2;2026;RISP 17 - POUSO ALEGRE;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PASSABEM;314750;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PASSOS;314790;2;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PATIS;314795;2;2026;RISP 11 - MONTES CLAROS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PATOS DE MINAS;314800;2;2026;RISP 10 - PATOS DE MINAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PATROCINIO;314810;2;2026;RISP 10 - PATOS DE MINAS;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PATROCINIO DO MURIAE;314820;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PAULA CANDIDO;314830;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PAULISTAS;314840;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PAVAO;314850;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PECANHA;314860;2;2026;RISP 8 - GOV. VALADARES;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PEDRA AZUL;314870;2;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PEDRA BONITA;314875;2;2026;RISP 12 - IPATINGA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PEDRA DO ANTA;314880;2;2026;RISP 4 - JUIZ DE FORA;NÃO
0;SEQUESTRO E CARCERE PRIVADO CONSUMADO;PEDRA DO INDAIA;314890;2;2026;RISP 7 - DIVINÓPOLIS;NÃO
